area,id,locacao,price,venda
38,27499,,182000,
288,27498,,640000,
77,27497,,480000,
93,27495,,350000,
380,27493,,500000,
345,27492,,1500000,
115,27491,,530000,
167,27488,,320000,
363,27487,,915000,
66,27486,,250000,
302,27484,,2490000,
141,27482,,400000,
155,27481,,730000,
170,27480,,730000,
350,27479,,550000,
150,27478,,380000,
250,27477,,192000,
32,27476,,1000,
710,27475,,4500000,
32,27474,,1000,
105,27473,,450000,
97,27472,,250000,
612,27470,,320000,
309,27469,,224900,
146,27468,,630000,
107,27467,,340500,
290,27465,,1100000,
147,27463,,480000,
122,27462,,440000,
312,27461,,1995000,
100,27459,,320000,
100,27458,,340000,
250,27457,,170000,
107,27456,,1400,
247,27455,,485000,
62,27454,,298000,
450,27453,,150000,
450,27452,,150000,
128,27451,,530000,
46,27450,1500,,350000
155,27448,,1000000,
364,27444,,198000,
400,27442,,2900000,
98,27441,,450000,
45,27440,,290000,
310,27439,,1200000,
136,27438,1000,,165000
204,27437,,390000,
5000,27436,,450000,
2129,27435,,2200000,
165,27434,,690000,
37,27432,,205000,
452,27431,,4800,
454,27429,,1950000,
308,27427,,150000,
175,27426,,150000,
140,27423,,2600,
156,27421,,600000,
48,27420,,190000,
100,27419,,447000,
275,27418,,150000,
250,27417,,150000,
250,27416,,150000,
72,27414,,266000,
53,27413,,135000,
360,27412,,192000,
1371,27411,,15000,
38,27410,,1200,
84,27409,,600000,
49,27408,,180000,
269,27407,,1300000,
1236,27405,,3000000,
290,27404,,1300000,
111,27403,,585000,
145,27402,,300000,
410,27401,,1150000,
600,27397,3000,,380000
153,27396,,2200,
80,27395,,1200,
278,27394,,2200000,
241,27393,,530000,
72,27391,,220000,
170,27390,,478000,
472,27389,,220000,
52,27387,,165000,
433,27385,,3000000,
93,27384,,235000,
230,27383,,800000,
111,27382,,586000,
91,27381,,230000,
228,27380,6500,,1300000
133,27379,,250000,
128,27378,,750000,
485,27377,6500,,790000
260,27376,,1800000,
2750,27375,24000,,3000000
40,27374,,250000,
39,27373,,246500,
152,27372,,390000,
130,27369,,215000,
47,27367,,215000,
958,27365,,425000,
250,27364,,250000,
370,27363,,1500000,
480,27362,,790000,
263,27361,,112000,
434,27360,,2700000,
325,27359,,850000,
320,27356,,200000,
152,27354,1620,,520000
385,27353,,250000,
241,27351,,280000,
318,27350,,318000,
352,27349,,270000,
216,27348,,1130000,
272,27346,,260000,
68,27345,,230000,
213,27343,,750000,
160,27342,,480000,
260,27341,,1650000,
155,27340,,320000,
87,27339,,500000,
117,27337,,425600,
528,27336,,300000,
489,27334,,300000,
672,27333,,1280000,
103,27332,,335000,
199.3899999999999863575794734060764312744140625,27330,,260000,
31,27327,,140000,
120,27325,,370000,
250,27324,,750000,
253,27323,,155000,
95,27322,,498000,
48,27320,,280000,
395,27318,,2500000,
548,27317,,2660000,
515,27316,,10000,
186,27315,2000,,330000
97,27313,,295000,
290,27308,,190000,
30,27305,,1200,
58,27304,,200000,
43,27303,,171000,
631,27297,,1500000,
95,27296,,450000,
1250,27294,,2000000,
701,27293,,10000,
71,27291,,230000,
74,27290,,250000,
350,27288,,1800000,
95,27287,,450000,
79,27285,,285000,
90,27284,,220000,
84,27282,,298000,
341,27281,,185000,
268,27280,,1100000,
250,27278,,160000,
173,27275,,700000,
250,27274,,550000,
428,27271,,185000,
398,27270,,195000,
60,27269,,290000,
40,27268,,170000,
156,27266,,615000,
60,27265,,264000,
139,27261,,298000,
190,27260,,730000,
180,27259,,1500,
380,27253,,1750000,
460,27252,,9500,
136,27251,,3500,
95,27247,,280000,
260,27246,,1290000,
210,27245,,900000,
76,27241,,358000,
37,27240,1250,,250000
37,27239,1250,,250000
173,27238,,380000,
670,27236,,5000000,
245,27234,,550000,
150,27231,,1800,
130,27230,,270000,
58,27229,2000,,320000
5000,27228,,550000,
266,27226,,850000,
54,27225,,180000,
221,27224,,380000,
67,27221,800,,260000
200,27220,,260000,
212,27219,,680000,
84,27214,,399000,
570,27213,,1000000,
300,27212,,550000,
133,27211,,543000,
178,27208,,800000,
114,27206,,590000,
170,27205,,445000,
130,27204,,360000,
61,27202,,212000,
94,27201,,280000,
48,27200,1000,,200000
230,27198,,750000,
5000,27195,,450000,
340,27192,,99000,
107,27190,,500000,
54,27189,,255000,
304,27186,,830000,
100,27185,,550000,
200,27183,,650000,
47,27182,,171000,
400,27181,,1500000,
504,27179,,3900000,
22,27174,,150000,
68,27170,900,,200000
25,27169,,234000,
481,27168,7000,,860000
404,27165,,2800000,
46,27164,,140000,
39,27163,,100000,
324,27162,,2000000,
191,27160,,370000,
240,27157,,532000,
106,27156,,320000,
432,27152,,390000,
128,27150,,620000,
726,27149,,650000,
374,27148,,1350000,
75,27147,,280000,
39,27145,,200000,
660,27144,,1200000,
119,27143,,350000,
42,27142,,175000,
42,27141,,175000,
250,27140,,1350000,
236,27139,,2950,
900,27136,,1700000,
4000,27132,50000,,14500000
62,27130,,250000,
769,27128,,2500000,
170,27125,,599000,
370,27124,,1150000,
130,27123,,265000,
140,27122,,580000,
83,27120,,450000,
158,27119,,680000,
97,27117,,286000,
726,27113,,450000,
76,27112,,325000,
83,27110,,190000,
520,27109,,1170000,
170,27106,,480000,
107,27102,,385000,
97,27101,,610000,
300,27100,,180000,
365,27097,,1890000,
1017,27096,,234000,
200,27095,,490000,
128,27094,,290000,
178,27091,,478000,
47,27089,,185000,
70,27086,,160000,
80,27085,,1200,
44,27084,,2000,
782,27082,,700000,
796,27081,,700000,
1580,27080,,1400000,
88,27078,600,,300000
175,27075,,450000,
877,27072,,390000,
169,27071,,265000,
76.280000000000001136868377216160297393798828125,27066,,465000,
250,27065,,375000,
255,27064,,382500,
459,27063,,688500,
168,27062,,430000,
85,27061,,450000,
88,27059,,410000,
174,27058,,380000,
2188,27057,,32850,
81,27056,,420000,
2185,27055,,32800,
95,27054,,280000,
89,27051,,330000,
370,27050,,1650000,
20,27049,,70000,
453,27048,,225000,
190,27047,,730000,
92,27046,,351000,
172,27045,,800000,
700,27044,,4000000,
175,27043,,1350000,
348,27042,,2400000,
116,27041,,345000,
100,27040,,300000,
137,27039,,1200000,
94,27038,,280000,
2495,27036,,,
250,27034,,170000,
160,27032,,5000,
85,27027,,1600,
78,27026,,402000,
180,27025,,600000,
59,27024,,160000,
166,27019,,790000,
199,27018,,395000,
410,27017,,2450000,
145,27015,,5000,
80,27014,,260000,
187,27013,,640000,
216,27012,2500,,1000000
32,27011,,150000,
166,27010,,900000,
186,27009,,1100000,
409,27008,10000,,1950000
217,27007,,1350000,
315,27006,7800,,1600000
89,27003,,350000,
250,27002,,180000,
77,27000,,257000,
51,26998,,300000,
258,26997,,1390000,
360,26996,,200000,
600,26993,,310000,
150,26992,,380000,
300,26988,,950000,
400,26986,,1150000,
83,26985,,270000,
46,26984,,145000,
630,26983,,170000,
310,26982,,900000,
128,26980,,270000,
513,26979,,350000,
784,26976,,430000,
194,26974,,800000,
544,26973,,2300000,
148,26972,,560000,
200,26971,,1070000,
44,26970,,250000,
256,26968,,400000,
143,26966,,745000,
387,26964,,318000,
177,26963,,1100000,
140,26962,,677421,
487,26961,,270000,
450,26956,,4800,
48,26953,,189000,
48,26952,,189000,
48,26951,,189000,
110,26950,,450000,
121,26949,,639000,
172,26948,,1015000,
87,26945,,350000,
117,26943,,300000,
971,26942,,15000,
116,26940,,800000,
245,26932,,1140000,
131,26931,,320000,
218,26929,,1430000,
150,26927,,200000,
185,26926,,735000,
300,26924,,750000,
300,26924,,750000,
133,26921,,13000,
521,26919,,900000,
190,26918,,620000,
42,26916,,165000,
250,26914,,750000,
37,26913,1550,,260000
178,26912,,380000,
600,26911,,950000,
500,26910,,950000,
66,26908,,345000,
85,26906,,380000,
85,26905,,410000,
438,26904,,245000,
250,26903,,1300000,
497,26899,10000,,2700000
65,26898,,270000,
140,26894,,760000,
239,26893,,1180000,
155,26892,,350000,
296,26888,,2000000,
296,26887,,1950000,
2511,26886,,577000,
193,26885,,580000,
54,26884,,295000,
103,26883,,300000,
53,26879,,290000,
1300,26878,7800,,1700000
48,26874,,165000,
287,26872,,2200000,
68,26869,,290000,
445,26868,,280000,
336,26866,3300,,650000
67,26865,,325000,
420,26864,,350000,
377,26860,,1950000,
62,26859,,298000,
47,26858,,220000,
47,26857,,205000,
56,26856,,220000,
437,26855,,900000,
446,26854,,270000,
125,26853,,510000,
119,26852,,550000,
790,26851,,800000,
123,26850,,530000,
242,26849,,290000,
106,26848,1600,,420000
108,26844,,280000,
149,26841,,300000,
212,26840,,1500000,
60,26838,,280000,
330,26836,,1490000,
174,26835,,630000,
267,26834,,1390000,
575,26833,,1500000,
70,26832,1700,,390000
20,26830,,900,
28,26829,,1050,
28,26828,,1050,
25,26827,,1000,
28,26826,,1050,
118,26825,,315000,
117,26824,,290000,
300,26823,,380000,
122,26821,,499000,
189,26819,,790000,
35,26818,,90000,
393,26817,,5500,
174,26815,,1250000,
98,26812,,555000,
400,26811,,680000,
75,26809,,180000,
600,26808,,2900000,
173,26807,,480000,
146,26805,1100,,295000
292,26803,,380000,
275,26801,,1100000,
97,26800,,270000,
153,26791,,692000,
88,26790,,365000,
337,26789,,1000000,
246,26787,,1800000,
522,26786,,1600000,
154,26785,,680000,
45,26782,,180000,
400,26781,,1000000,
250,26780,,430000,
157,26779,,220000,
10000,26777,,1000000,
50,26776,,240000,
46,26774,,169000,
40,26773,,128000,
110,26771,,650000,
110,26770,,650000,
34,26769,1500,,280000
622,26767,,990000,
459,26766,,1200000,
331,26764,,1250000,
216,26762,,680000,
485,26761,2900,,400000
48,26759,1100,,240000
263,26757,,1200000,
700,26756,,1700000,
50,26755,,230000,
370,26754,,2500000,
46,26749,,205000,
250,26748,,900000,
360,26747,,305000,
48,26746,1100,,240000
45,26745,,250000,
606,26744,,20000,
380,26743,,1000000,
130,26739,,200000,
64,26738,,210000,
250,26737,,660000,
150,26733,,450000,
55,26729,,350000,
600,26726,,980000,
47,26723,,190000,
67,26721,,320000,
205,26720,,900000,
120,26719,,350000,
82,26718,,350000,
63,26714,,245000,
85,26713,,339000,
121,26711,,480000,
330,26710,1800,,330000
43,26708,1200,,250000
600,26706,,650000,
42,26705,,260000,
180,26703,,850000,
170,26702,,380000,
180,26701,,730000,
674,26700,,2500000,
103,26697,,320000,
1400,26695,,450000,
367,26694,,1500000,
397,26689,,3500,
2000,26688,,350000,
360,26687,,425000,
344,26683,,14000,
215,26682,,920000,
780,26681,,26000,
361,26680,,19355,
748,26679,,425000,
500,26678,,3800,
107,26677,,410000,
102,26676,,270000,
43,26669,,130000,
80,26667,,290000,
660,26666,,2500000,
115,26665,,230000,
146,26664,,300000,
368,26663,,180000,
735,26662,,480000,
503,26661,,320000,
288,26659,,3500,
360,26657,,200000,
360,26656,,220000,
152,26654,,678000,
81,26653,,1800,
62,26652,,250000,
187,26650,,540000,
70,26649,,230000,
45,26648,,195000,
225,26645,,900000,
110,26643,,1065000,
76,26642,800,,220000
1732,26641,,629000,
43,26639,1200,,268000
445,26638,,1495000,
597,26637,,1400000,
376,26636,,,
105,26634,,210000,
182,26633,,750000,
75,26632,1000,,190000
228,26630,,550000,
228,26629,,650000,
277,26627,,850000,
310,26626,,950000,
1600,26622,,12000,
138,26621,,2400,
55,26620,,170000,
41,26616,,110000,
74,26615,,185000,
76,26614,,185000,
74,26613,,185000,
441,26612,,700000,
144,26611,,270000,
350,26609,,695000,
124,26603,,280000,
78,26601,,280000,
232,26600,,530000,
84,26599,,290000,
43,26598,,1000,
150,26597,,3500,
80,26596,,315000,
145,26594,,350000,
256,26592,,640000,
330,26589,,1300000,
65,26587,,190000,
124,26582,,730000,
125,26580,,600000,
221,26577,,580000,
36,26575,,1200,
85,26574,,1800,
300320,26568,,30032000,
115870,26567,,11590000,
42,26564,,1100,
132,26562,1650,,380000
154,26556,,550000,
43,26555,,160000,
75,26553,,280000,
42,26552,1000,,210000
241,26549,,1450,
1250,26548,12000,,2000000
45,26544,,181000,
45,26542,,181000,
53,26541,,1100,
42,26540,,220000,
31,26538,,220000,
135,26536,,650000,
737,26533,,25000,
167,26532,,950000,
175,26529,,1300000,
144.80000000000001136868377216160297393798828125,26528,,298000,
496,26527,,400000,
72,26525,,362000,
632,26523,,650000,
225,26522,,870000,
424,26521,,135000,
60,26520,,265000,
67,26519,,275000,
168,26517,,1490000,
114,26516,,2400,
47,26515,,140000,
176,26513,,750000,
360,26512,,210000,
557,26511,,425000,
50,26510,1000,,235000
37,26509,,210000,
66,26508,,270000,
105,26506,,280000,
147,26504,,230000,
460,26503,,1600000,
296,26502,,2000000,
200,26501,,1800000,
281,26500,12000,,2200000
165,26499,,1100000,
91,26494,,300000,
48,26490,,250000,
644,26484,,1288000,
37,26483,,1200,
107,26480,,300000,
152,26479,,650000,
36,26478,850,,190000
360,26475,,190000,
2750,26474,,1200000,
262,26472,,580000,
101,26466,,530000,
47,26465,,300000,
62,26464,,260000,
132,26463,,430000,
280,26462,2500,,745000
587,26461,,1600000,
457,26460,,3500000,
300,26459,,620000,
450,26456,,1300000,
577,26455,,285000,
52,26453,,250000,
148,26452,,980000,
78,26450,,250000,
253,26449,,1500000,
432,26448,,750000,
198,26447,,400000,
147,26444,,750000,
46,26442,,180000,
71,26439,,447000,
227,26436,,1540000,
182,26434,,430000,
150,26433,,320000,
242000,26432,,1500000,
204,26431,,2200,
44,26430,,170000,
45,26428,,330000,
131,26427,,300000,
420,26425,,4500,
105,26420,,550000,
131,26419,,2500,
247,26416,,950000,
172,26415,2500,,430000
44,26414,,180000,
86,26413,,1500,
62,26412,,190000,
88,26411,,160000,
206,26409,,860000,
250,26407,,250000,
200,26406,,900000,
314,26405,,190000,
261,26404,,800000,
240,26402,,1350000,
156,26400,,680000,
34,26396,,200000,
900,26394,,650000,
134,26393,,730000,
320,26392,,1250000,
157,26391,,690000,
500,26388,,7500,
250,26386,,8000,
1500,26385,,2500000,
18,26377,,205000,
888,26376,,10000,
250,26374,,450000,
190,26373,,700000,
164,26372,3500,,1200000
69,26371,,220000,
223,26370,,1800000,
260,26369,,200000,
101,26367,,180000,
65,26365,,210000,
65,26364,,210000,
65,26363,,210000,
65,26362,,210000,
96,26361,1350,,480000
345,26360,,2000000,
345,26360,,2000000,
104,26359,,380000,
133,26356,,745000,
55,26352,,230000,
160,26350,,400000,
141,26347,,300000,
228,26346,,1600,
148,26344,,540000,
85,26343,,400000,
20,26342,,800,
20,26340,,900,
25,26339,,1200,
68,26336,,390000,
84,26335,,465000,
356.33999999999997498889570124447345733642578125,26334,,215000,
197,26331,,550000,
48,26325,,900,
350,26324,,540000,
106,26323,,400000,
70,26322,,280000,
300,26321,,1150000,
39,26318,,213000,
350,26316,,7500,
137,26312,,537000,
260,26311,,1500000,
94,26310,,415000,
176,26307,3500,,495000
50,26306,,233000,
68,26305,,265000,
103,26304,,390000,
196,26302,,795000,
49,26301,,155000,
300,26300,,130000,
128,26299,,700000,
156,26298,,450000,
60,26297,,1200,
140,26295,,450000,
54,26293,,220000,
300,26291,,175000,
231,26290,,980000,
600,26286,,3800000,
34,26285,,700,
54,26282,,270000,
48,26280,600,,165000
573,26275,,2200000,
180,26274,,550000,
168,26273,,1050000,
3,26271,,1000000,
358,26270,,220000,
168,26269,,1000000,
70,26267,,296000,
215,26264,3000,,1000000
75,26261,,420000,
148,26255,,780000,
77,26254,,220000,
77,26253,,220000,
450,26251,,1100000,
149,26248,,560000,
55,26247,,2000,
149,26246,,800000,
44,26245,,195000,
160,26243,,1250000,
66,26242,,213000,
76,26239,,360000,
125,26236,,532000,
4500,26235,,25000,
204,26234,,970000,
150,26233,,532000,
278,26232,,690000,
5508,26230,,750000,
263,26228,,500000,
69,26226,,320000,
75,26225,,330000,
600,26219,,320000,
94,26218,,610000,
71,26217,,560000,
50,26216,,145000,
50,26215,,145000,
50,26213,,145000,
148,26212,,790000,
360,26210,,220000,
80,26208,,265000,
137,26202,,850000,
137,26199,1400,,390000
135,26195,3300,,660000
275,26194,,290000,
46,26191,,125000,
89,26190,,260000,
43,26188,,145000,
46,26187,,128000,
500,26186,,1300000,
397,26182,,150000,
645,26181,,320000,
188,26180,,850000,
64,26175,,225000,
188,26173,,850000,
427,26172,,299250,
700,26170,,4500,
170,26167,,650000,
11000,26165,,2750000,
140,26164,,3000,
45,26162,,175000,
51,26160,1450,,280000
355,26156,,1380000,
70,26155,,1350,
228,26150,,1280000,
381,26149,,1985000,
150,26147,,285000,
253,26142,,210000,
84,26141,,330000,
84,26140,,330000,
84,26139,,330000,
94,26138,,380000,
160,26137,,380000,
91,26136,,330000,
91,26135,,380000,
65,26131,,290000,
336,26125,,120000,
107,26124,,360000,
85,26119,800,,200000
70,26118,,150000,
203,26117,4200,,970000
94,26115,,450000,
239,26114,4000,,1100000
68,26113,,400000,
239,26109,,1300000,
162,26107,,650000,
529,26101,,5000000,
149,26096,,700000,
160204,26094,,480000,
208,26093,,280000,
163,26092,,4000,
275,26091,,1200000,
2980,26090,,1105000,
89,26088,,220000,
406,26083,,180000,
72,26082,,355000,
70,26080,,280000,
560,26077,,2000000,
200,26072,,850000,
405,26070,,225000,
300,26069,,210000,
70,26068,,190000,
325,26067,,1350000,
79,26065,1500,,250000
66,26064,,200000,
90,26062,,480000,
132,26061,,720000,
229,26059,,1600000,
333,26057,,270000,
372,26056,,1500000,
375,26055,,220000,
65,26054,,180000,
238,26053,,850000,
263,26050,,850000,
50,26048,,200000,
54,26046,,1100,
320,26044,,180000,
100,26042,,380000,
37,26039,,1700,
273,26035,,1200000,
54,26033,,198000,
600,26030,,300000,
60,26029,,170000,
48,26028,,200000,
33,26027,,155000,
95,26025,,490000,
70,26023,,410000,
115,26022,,170000,
300,26021,,213000,
25,26019,,120000,
67,26018,,320000,
46,26017,,1300,
44,26015,,900,
93,26014,,366171,
81,26012,,316797,
200,26010,,1600000,
82,26009,,1000,
200,26003,3300,,750000
38,26000,,215000,
38,25999,,215000,
190,25997,,700000,
390,25993,,1900000,
160,25992,,690000,
54,25988,,352000,
37,25986,,260000,
37,25985,1100,,260000
190,25983,,680000,
277,25981,4000,,750000
190,25980,,759000,
75,25976,,380000,
180,25974,,480000,
104,25972,,310000,
400,25971,,800000,
47,25970,,240000,
67,25969,,380000,
54,25968,,280000,
67,25967,,350000,
54,25966,,280000,
67,25965,,350000,
67,25964,,380000,
67,25963,,380000,
325,25962,,600000,
414,25961,,1100000,
1283,25958,,1207000,
87,25957,,1500,
15544,25955,,2945000,
98,25949,1300,,300000
260,25947,,550000,
238,25946,,600000,
335,25945,,1430000,
150,25944,,580000,
146,25942,,479000,
69,25941,,419000,
362,25940,,2500,
300,25939,,1500,
500,25938,,2000,
500,25937,,2000,
220,25936,,760000,
341,25934,,850000,
1500,25923,,555000,
750,25922,6000,,750000
118,25920,,270000,
245,25919,,1500000,
48,25918,,870,
105,25917,,430000,
215,25916,,1200000,
48,25915,,800,
523,25912,,480000,
600,25910,,10000,
49,25909,,189900,
154,25906,,390000,
214,25905,2000,,600000
339,25904,3500,,700000
46,25903,,1400,
46,25902,,1800,
128,25899,,590000,
186,25896,,950000,
186,25895,,950000,
33,25894,,135000,
190,25892,,800000,
190,25890,,510000,
70,25887,,255000,
37,25886,,161000,
37,25885,,150000,
550,25882,,3000,
185,25879,,320000,
96,25878,,288000,
229,25877,,650000,
74,25876,,950,
87,25875,,335000,
187,25874,,766000,
736,25873,,1200000,
485,25870,,248000,
249,25868,,400000,
40,25863,,145000,
203,25862,,930000,
56,25861,800,,200000
94,25859,1000,,300000
47,25858,,150000,
92,25857,,350000,
154,25856,,320000,
305,25855,,699000,
143,25854,,560000,
110,25852,,477000,
300,25851,,1050000,
220,25847,,500000,
96,25845,1000,,265000
186,25844,,955000,
307,25842,,300000,
100,25840,,260000,
151,25838,,380000,
343,25836,,265000,
600,25834,,6500,
1200,25833,,13900,
560,25832,,2000000,
150,25831,,660000,
209,25827,,580000,
93,25825,,310000,
93,25823,,300000,
160,25821,,2450000,
331,25818,,5900,
169,25817,,280000,
46,25815,,200000,
51,25814,,280000,
70,25811,,308000,
70,25810,,310000,
78,25809,,550000,
484,25807,,450000,
124,25804,,1157532.34000000008381903171539306640625,
215,25803,,1289640,
143,25802,,850000,
147,25801,,822537,
100,25800,,694930,
100,25799,,644930,
63,25798,,440000,
104,25797,,664930,
63,25796,,435000,
64,25795,,375621.900000000023283064365386962890625,
64,25794,,425000,
64,25793,,368618.1599999999743886291980743408203125,
63,25792,,430000,
64,25791,,430000,
864,25789,,1100000,
219,25788,,465000,
278,25786,,1400000,
70,25785,,350000,
310,25784,,900000,
65,25778,,348255,
64,25777,,460000,
180,25776,,680000,
64,25775,,450000,
64,25774,,425000,
64,25772,,430000,
64,25771,,355000,
480,25770,,1200000,
200,25767,,1100,
108,25762,,2000,
210,25756,,430000,
114,25755,,2000,
525,25754,,1915000,
103,25753,,520000,
51,25752,,1000,
55,25751,,900,
350,25745,,1000000,
87,25742,,390000,
94,25741,,310000,
680,25738,,3300000,
43,25737,,165000,
450,25736,,350000,
222,25735,,790000,
41,25734,750,,170000
210,25731,,1300000,
930,25730,,1700000,
50,25729,,215000,
50,25728,,215000,
50,25727,,215000,
92,25725,700,,200000
630,25724,,4000,
121,25719,,450000,
202,25717,,1300000,
400,25716,,1200000,
53,25714,,170000,
405,25713,,1600000,
440,25711,,3900000,
520,25710,,3200000,
157,25708,,1000000,
46,25707,,350000,
10449,25704,,,
228,25700,,890000,
165,25699,,690000,
200,25698,,780000,
194,25697,,490000,
125,25696,,3500,
134,25693,,550000,
201,25690,8000,,1100000
128,25688,,550000,
156,25687,,615000,
230,25686,,830000,
69,25685,,230000,
66,25682,,280000,
35,25681,,1000,
200,25680,,290000,
132,25679,,600000,
156,25675,,300000,
69,25673,,280000,
300,25670,,580000,
86,25668,,400000,
800,25666,,15000,
429,25665,,970000,
132,25664,,480000,
400,25658,,,
980,25656,,10000,
345,25655,,680000,
58,25652,,195000,
37,25649,,250000,
83,25647,,900,
3000,25645,,50000,
21000,25644,,6000000,
97,25640,,380000,
99,25639,,275000,
206,25638,,530000,
31,25636,,155000,
142,25635,,480000,
260,25631,,500000,
242,25630,,530000,
147,25628,,580000,
681,25624,,1000000,
66,25623,,212000,
189,25622,,710000,
62,25621,,230000,
259,25619,,6900,
70,25617,1200,,290000
128,25615,,570000,
163,25614,,857000,
182,25605,,300000,
1270,25604,,900000,
390,25603,,1600000,
968,25602,,1200000,
325,25601,,610000,
83,25600,,280000,
400,25599,13000,,1800000
41,25597,,130000,
320,25593,,890000,
22000,25591,,3000000,
381,25590,,2200000,
645,25589,6000,,1650000
66,25588,650,,225000
66,25587,680,,215000
600,25586,,1497000,
110,25584,,350000,
70,25583,,200000,
48,25581,,165000,
64,25580,,150000,
161,25578,,350000,
200,25577,,660000,
73,25575,,1050,
360,25573,6000,,1200000
83,25572,,300000,
400,25571,,1800000,
152,25569,,550000,
46,25566,,190000,
194,25565,,490000,
46,25563,,150000,
704,25558,4000,,990000
207,25556,,600000,
53,25555,,2000,
81,25554,,3600,
228,25553,,660000,
330,25552,,1250000,
130,25551,,252000,
70,25549,,3500,
29,25547,600,,110000
29,25546,600,,110000
406,25545,,680000,
100,25544,,500000,
188,25541,,1100000,
150,25540,,660000,
220,25538,,860000,
100,25537,,180000,
420,25535,,7500,
351,25534,,300000,
79,25529,,352000,
69,25528,,450,
210,25527,,1100000,
137,25524,,710000,
250,25523,,190000,
331,25522,2000,,639000
250,25521,,145000,
714,25518,,7500,
219,25517,,650000,
180,25516,,530000,
400,25512,,2800000,
143,25511,,1200000,
89,25507,,350000,
433,25506,,220000,
433,25505,,220000,
450,25504,,360000,
41,25503,,160000,
65,25502,,240000,
301,25500,,162840,
257,25499,,140454,
53,25498,800,,210000
257,25497,,139260,
2010,25496,,1407550,
144,25495,,880000,
250,25494,,136000,
37,25493,1300,,250000
289,25492,,172800,
288,25491,,172800,
254,25489,,165140,
254,25488,,165500,
317,25487,,190220,
410,25486,,2600000,
1280,25485,,1300000,
1130,25484,,1300000,
360,25482,,120000,
411,25481,,800000,
176,25479,,900000,
375,25476,,250000,
53,25475,,150000,
76,25474,,400000,
120,25473,,292000,
86,25471,,680000,
200,25470,,240000,
131,25469,,750000,
110,25468,,520000,
75,25466,,195000,
300,25464,,180000,
450,25463,,1500000,
168,25461,,290000,
52,25458,,323000,
47,25457,,225000,
68,25456,,230000,
67,25452,,325000,
54,25450,,225000,
490,25449,,274000,
80,25447,,4800,
293,25444,,600000,
156,25443,,760000,
163,25442,,780000,
117,25440,,360000,
140,25439,,650000,
265,25437,,350000,
349,25436,,1700000,
170,25432,,455000,
36,25430,,1650,
1800,25429,,800000,
46,25427,,160000,
45,25425,,230000,
755,25424,,700000,
161,25421,,420000,
93,25419,,395000,
146,25416,,500000,
69,25415,,210000,
73,25413,,336000,
173,25412,,770000,
228,25411,,630000,
42,25409,,6000,
103,25408,,450000,
228,25400,,360000,
125,25397,,400000,
58,25392,,160000,
270,25390,,1490000,
90,25383,,350000,
327,25382,,230000,
53,25381,,235000,
37,25380,,170000,
37,25378,1100,,170000
133,25377,3800,,610000
398,25375,,212000,
363,25374,,165000,
90,25372,,1100,
100,25371,,230000,
139,25369,,299000,
46,25359,,170000,
200,25358,,795000,
127,25357,,600000,
250,25355,,590000,
40,25352,,1200,
312,25350,,13500,
250,25349,,13500,
80,25344,1300,,350000
236,25340,,550000,
80,25339,,225000,
730,25337,,880000,
151,25336,,590000,
140,25334,,950000,
40,25331,,115000,
160,25330,,480000,
217,25328,,650000,
45,25327,,150000,
400,25325,,2800000,
210,25324,,1400000,
113,25323,,320000,
74,25321,,250000,
71,25320,,250000,
113,25319,,270000,
500,25318,5000,,980000
89,25317,,180000,
47,25316,,245000,
41,25309,1500,,260000
111,25305,,700000,
60,25301,,1500,
41,25295,,260000,
55,25293,,140000,
146,25286,,530000,
630,25285,,750000,
43,25284,,180000,
180,25283,,5000,
446,25282,10000,,2500000
70,25281,,270000,
261,25280,,1250000,
680,25277,,450000,
164,25276,,270000,
47,25275,,225000,
247,25272,,350000,
200,25268,,3400,
85,25263,1200,,260000
85,25262,1200,,260000
85,25261,1200,,260000
85,25260,1000,,260000
300,25258,,181000,
300,25257,,181000,
300,25256,,181000,
650,25255,,6500000,
1500,25254,,2200000,
780,25253,,195000,
250,25252,,180000,
205,25250,3000,,750000
340,25249,,120000,
170,25248,1100,,240000
440,25247,,1100000,
95,25244,,250000,
424,25242,,5000,
126,25239,,220000,
75,25238,,250000,
251,25232,,175000,
46,25229,,169000,
551,25226,,900000,
189,25225,,550000,
104,25223,,370000,
352,25218,1300,,220000
61,25216,1550,,300000
65,25212,,198000,
535,25211,,295000,
58,25210,,329000,
107,25206,,478000,
1608,25205,,1500000,
450,25203,,980000,
224,25202,,750000,
71,25201,,250000,
150,25200,,700000,
264,25199,,850000,
101,25197,,680000,
104,25192,,489000,
77,25190,,280000,
83,25189,,350000,
149,25187,,360000,
202,25186,,1230000,
665,25185,10000,,2000000
38,25181,,175000,
400,25180,,1700000,
40,25179,,210000,
46,25178,,139000,
26,25177,,130000,
53,25174,,140000,
121,25173,,420000,
344,25172,,850000,
103,25171,,450000,
202,25169,,1000000,
567,25168,,3500000,
1600,25167,10000,,1400000
250,25166,2000,,800000
97,25165,,1500,
340,25164,3900,,850000
104,25162,,595000,
51,25161,,220000,
128,25158,,650000,
61,25156,,190000,
130,25153,,900,
100,25152,,442000,
605,25151,,400000,
222,25150,,118000,
222,25149,,118000,
222,25148,,118000,
306,25147,,1800000,
93,25146,,250000,
24200,25144,,2500000,
500,25140,,900000,
280,25139,,570000,
67,25137,,320000,
1751,25136,,1050000,
105,25134,,2200,
93,25132,,330000,
93,25130,,425000,
310,25129,,750000,
307,25126,,750000,
